Course Number,Course Name,Department,Prerequisites,Corequesites,Description
ENG 76002 ,"BRITISH AND IRISH LITERATURE FROM THE EARLY ROMANTICS ONWARD
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66002) Broad, synchronic study of the literature identified with a single period in literary
 history embracing various genres and relating the literature to other cultural phenomena of the time."
ENG 76051 ,"SHAKESPEARE
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66051) Close reading of selected plays and poems by Shakespeare with some emphasis
 on critical and interpretative problems."
ENG 76101 ,"LITERATURE OF THE UNITED STATES THROUGH THE CIVIL WAR
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66101) Broad, synchronic study of U.S. literature
identified with a single period in
 literary history embracing various genres and relating the literature to other cultural phenomena of the time."
ENG 76103 ,"ETHNIC LITERATURE OF THE UNITED STATES
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66103) An examination of selected fiction and theory by ethnic American authors, or of
 literary representations of special topics relating to ethnic and racial identity."
ENG 76104 ,"AFRICAN-AMERICAN LITERATURE
",ENG,"Doctoralstanding.
",None,"(Cross-listed with ENG 66104) An examination of selected African-American fiction and theory, or of a special
 topic relating to literary representations of African-American culture, identity or history."
ENG 76302 ,"POST-COLONIAL LITERATURE IN ENGLISH
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66302) An examination of selected fiction and theory in English by post-colonial authors
 from India, Africa, South Africa, the Caribbean and elsewhere."
ENG 76401 ,"LITERARY MOVEMENTS
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66401) An examination of one particular movement in literary history via its writers,
 artists, benefactors, thinkers, political demagogues and critics."
ENG 76501 ,"NARRATIVE LITERATURE
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66501) Close readings of selected novels, short stories, biographies, autobiographies,
 life writing, journals, and other
forms of narrative and verse by British, American and other writers in
English,
 from one or more periods in literary history."
ENG 76502 ,"DRAMATIC LITERATURE
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66502) Close reading of selected plays and other dramatic forms by writers of Britain,
 Ireland and the United States, from one or more periods in literary history."
ENG 76592 ,"PRACTICUM IN TUTORING WRITING
",ENG,Doctoral standing.,None,(Repeatable for credit)Practical training and experience in tutoring composition.
ENG 76595 ,"SPECIAL TOPICS:AUTHORS AND AUTHORSHIP
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 66595) Research-based study of problems in the theory or
 practice of authorship. Typical courses include ""the creative process "", ""authors and printers "", ""Faulkner in
 hollywood""."
ENG 76706 ,"METHODS IN THE STUDY OF LITERATURE
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 66706) Analytical reading and interpretation of published research and criticism, its
 assumptions, trends, controversies; course will identify and contextualize present opportunities for research in
 field. Required for Ph.D.s specializing in
Division II."
ENG 76791 ,"SEMINAR:BRITISH AND IRISH LITERATURE
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 66791) In-depth treatment
of various topics from old English
 literature, Beowulf, Middle English literature, and Chaucer."
ENG 76891 ,"SEMINAR:LITERATURE OF THE UNITED STATES
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 66891) This course will examine the construction of American
 identities. Writers typically discussed are Howells, Dreiser, Cahan, Anderson, Fitzgerald, Dos Passos,
Wright,
 Baldwin, Bellow, Ikada, Jen and others. Content varies."
ENG 76895 ,"SPECIAL TOPICS
",ENG,Doctoral standing.,None,(Repeatable for credit) (Cross-listed with ENG 66895) Study of selected special topics in literature.
ENG 76991 ,"SEMINAR:GENRE
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 66991) In-depth examination of one or more kinds of texts
 focusing on how forms are defined historically and analytically, with special attention to current
approaches."
ENG 77101 ,"FEMINIST THEORY AND CRITICISM
",ENG,Doctoral standing.,None,"(Cross-listed with ENG 67101) Study of key issues and concepts in feminist theory and criticism, including the
 nature, causes and effects (political, social and psychological) of certain types of representation
of women and
 discourse practices employed by women."
ENG 77103 ,"PSYCHOANALYTIC THEORY AND CRITICISM
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 67103) Study of important
issues and concepts in psychoanalytic
 theory and criticism."
ENG 77104 ,"SOCIAL AND CULTURAL THEORY AND CRITICISM
",ENG,"Doctoralstanding.
",None,"(Repeatable for credit) (Cross-listed with ENG 67104) Study of important
issues and concepts in Marxist, new
 historicist, ethnic, post-colonialist and other modes of social cultural theory and criticism."
ENG 77591 ,"SEMINAR:THEORY AND CRITICISM
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 67591) In-depth study of important topics in contemporary
 theory and criticism."
ENG 77691 ,"SEMINAR:SCHOLARLY EDITING
",ENG,Doctoral standing.,None,"(Repeatable for credit when topic varies) (Cross-listed with ENG 67691) In-depth treatment of various topics
 from modern scholarly editing."
ENG 78093 ,"VARIABLE TITLE WORKSHOP IN ENGLISH
",ENG,Doctoral standing.,None,"(Repeatable for a maximum of 8 credit hours) (Cross-listed with ENG 68093) Designed to focus on concerns of
 the profession/discipline to bring secondary teachers up to date on new developments in the field. Maximum for
 degree credit is 4 hours."
ENG 78096 ,"INDIVIDUAL INVESTIGATION
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 68096) Intensive study of
selected writer or special topic."
ENG 78392 ,"PRACTICUM IN TEACHING COLLEGE ENGLISH
",ENG,Doctoral standing.,None,"(Repeatable for credit) (Cross-listed with ENG 68392) Practical training
and experience in teaching beginning
 composition courses."
ENG 85024 ,"DOMAIN RHETORICS AND THE CONSTRUCTION OF KNOWLEDGE
",ENG,Doctoral standing.,None,"(Repeatable twice for credit) Course examines disciplinarity and knowledge production as historically and
 socially situated practices and
how they are realized through linguistic, rhetorical and material processes and
 systems."
ENG 85025 ,"THEORIES AND SYSTEMS OF WRITING AND REPRESENTATION
",ENG,Doctoral standing.,None,"Course examines the history and use of scripts and other means of constructing shared meaning and the
 attendant contemporary issues concerning writing and representation."
ENG 85033 ,"THE RHETORICAL NATURE AND FUNCTION OF EXTENDED DISCOURSE
",ENG,Doctoral standing.,None,"Examines discourse as a rhetorical and socio-political practice that extends beyond the temporal and material
 boundaries of individual texts by considering how discursive practice is embedded within, sustains, and
modifies
 other social, cultural, and political practices."
ENG 85041 ,"FIELD RESEARCH METHODS IN WRITING
",ENG,"9 doctoral hours of ENG75011
 and ENG 75012 and ENG 75022 and ENG 75023 and ENG 73034 and ENG 75051 and ENG 75052 and ENG
 75053 and ENG 75057. Doctoral standing.
",None,"Course focuses on qualitative methods for conducting field research in writing within communities of practice
 and particular contexts and for analyzing and interpreting data. ."
ENG 85042 ,"DISCOURSE ANALYSIS
",ENG,Doctoral standing.,None,"Explores various approaches to discourse analysis (e.g., critical discourse analysis, narrative theory, systemic
 functional linguistics) and teaches students how to use them to conduct linguistic analyses of discourse. We will
 examine discourse in terms of the key functions language serves as a form of social action: to represent the
 world, to invoke and create social relationships, interactions, and identities, and to organize utterances into
 meaningful discursive events and products."
ENG 85054 ,"STUDIES IN LITERACY AND COMMUNITY
",ENG,Doctoral standing.,None,"Course expands on ENG 6/75052 by examining in more detail how literacy is embedded in the activities and
 practices of academic, civic and professional communities."
ENG 85055 ,"THE NATURE AND RELATIONSHIP OF ACADEMIC AND NONACADEMIC LITERACY
",ENG,"Special approval and doctoralstanding.
",None,"Course explores the relationship between academic and non-academic literacy, focusing on relationships
 pertaining to the school-to-work transitions that students make."
ENG 85056 ,"INTRODUCTION TO THE STUDY OF WRITING ASSESSMENT: RESEARCH, THEORY AND
",ENG,Doctoral standing.,None,"PRACTICE
Provides students with an introduction to the theory, research, and practice of writing assessment outside the
 classroom, as it is informed through the study of the literatures of college writing assessment and educational
 measurement. In addition to acquiring a basic understanding of measurement principles like reliability and
 validity for assessing student writing, students can complete projects of their own design for their own
 institutions."
ENG 85057 ,"RHETORICAL METHODS
",ENG,"Minimum six credit hours from ENG 75012, ENG75022, and 75023; and doctoral standing.
",None,"Focuses on methodological practices associated with rhetorical theory and considers the epistemological and
 ontological underpinnings of these
theories' methodologies. The class investigates how these theories know
and
 what they deem worth knowing. The course is designed around several
significant approaches to analysis, both
 classical and contemporary. This orientation is intended to offer background and prompt students to apply those
 rhetorical methodologies in their own work."
ENG 85060 ,"DIRECTED READINGS IN WRITING AND RHETORIC
",ENG,Doctoral standing.,None,"Topics covered will vary according to the needs of students demonstrating deficiency in qualifying exams and/or
 requiring additional
work before undertaking a dissertation project."
ENG 88098 ,"RESEARCH DOCTORAL
",ENG,Special approval of the graduate chairman and doctoral standing.,None,"(Repeatable for credit)Research or individual investigation for doctoral
students who have not yet passed
 candidacy examination. Credits earned may be applied toward degree if department approves."
ENG 89199 ,"DISSERTATION I
",ENG,Doctoral standing.,None,"(Repeatable for credit)Doctoral dissertation,for which registration in two semesters is required first of which will
 be the semester in which dissertation work is begun and continuing until completion of 30 hours."
ENG 89299 ,"DISSERTATION II
",ENG,"ENG 88199 anddoctoral standing.
",None,"(Repeatable for credit)Continuing registration required of doctoral students who have completed the initial 30
 hours of dissertation and continuing until all degree requirements are met."
