Course Number,Course Name,Department,Prerequisites,Description
25645,and special approval. Special fee: $728 flat fee—subject to change.45700 Aircraft Design,TECH,junior standing,"Preliminary design of a fixed-wing aircraft for a specific mission: weight estimates; wing planform, airfoil and propulsion selection; airframe configuration and layout design; performance analysis; and overall systems integration. Prerequisites: PHY 13001 and 13002 or 23101 and 23102; and TECH 15000 and 21021. Pre/corequisites: TECH 45030 and 45350 and 45150. Special fee: $50 flat fee—subject to change.45710 Turbine Engine Theory and Operation (2)An in-depth study of the theory, operation and performance of turbine/turboprop engines and associated systems. Prerequisites: TECH 35020.45711 Turbine Engine Theory and Operation Laboratory (1)Laboratory using a turboprop flight simulator to provide instruction and demonstration of the operating characteristics and procedures associated with turbine/turboprop engines."
13001,and 13002 or 23101 and 23102; and TECH 15000 and 21021. Pre/corequisites: TECH 45030 and 45350 and 45150. Special fee: $50 flat fee—subject to change.45710 Turbine Engine Theory and Operation,TECH,junior standing,"An in-depth study of the theory, operation and performance of turbine/turboprop engines and associated systems. Prerequisites: TECH 35020.45711 Turbine Engine Theory and Operation Laboratory (1)Laboratory using a turboprop flight simulator to provide instruction and demonstration of the operating characteristics and procedures associated with turbine/turboprop engines."
45711,Turbine Engine Theory and Operation Laboratory,TECH,junior standing,Laboratory using a turboprop flight simulator to provide instruction and demonstration of the operating characteristics and procedures associated with turbine/turboprop engines.
45720,Crew Resource Management,TECH,junior standing,"An in-depth study of the common principles of aviation Crew Resource Management (CRM) and human factors as utilized by air transport flight crews. IP grades permissible. Prerequisites: TECH 45130.45721 Crew Resource Management Laboratory (1)Flight simulator-based laboratory that includes flight simulator experiences that integrate CRM and LOFT in a multicrew environment. IP grade permissible. Prerequisites: TECH 45130. Prerequisite/corequisite: TECH 45720. Special fee: $30 flat fee—subject to change.45730 Applied Transport Category Aircraft Systems (3)Course examines various systems in use on air transport aircraft. The course emphasis is on the principles, operation and limitations of complex, integrated systems found in modern aircraft. Prerequisites: TECH 35020 and 35040 and 45030.45740 Flight Management and Electronic Display Systems (3)Course examines various advanced avionics systems used on air transport type aircraft. The course emphasis is on the principles, operation and limitations of integrated avionics related to the “glass cockpit” found on modern aircraft. Prerequisites: TECH 35040 and 45030 and 45350.45791 Aviation Security and Policy Seminar (3)Examines policies, practices, procedures and regulatory provisions developed to create and enhance security in civil aviation with a special emphasis on airlines, airports, airspace and agencies responsible for civil aviation security. Prerequisites: TECH 35340 and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products (3)Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
45721,Crew Resource Management Laboratory,TECH,junior standing,"Flight simulator-based laboratory that includes flight simulator experiences that integrate CRM and LOFT in a multicrew environment. IP grade permissible. Prerequisites: TECH 45130. Prerequisite/corequisite: TECH 45720. Special fee: $30 flat fee—subject to change.45730 Applied Transport Category Aircraft Systems (3)Course examines various systems in use on air transport aircraft. The course emphasis is on the principles, operation and limitations of complex, integrated systems found in modern aircraft. Prerequisites: TECH 35020 and 35040 and 45030.45740 Flight Management and Electronic Display Systems (3)Course examines various advanced avionics systems used on air transport type aircraft. The course emphasis is on the principles, operation and limitations of integrated avionics related to the “glass cockpit” found on modern aircraft. Prerequisites: TECH 35040 and 45030 and 45350.45791 Aviation Security and Policy Seminar (3)Examines policies, practices, procedures and regulatory provisions developed to create and enhance security in civil aviation with a special emphasis on airlines, airports, airspace and agencies responsible for civil aviation security. Prerequisites: TECH 35340 and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products (3)Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
45730,Applied Transport Category Aircraft Systems,TECH,junior standing,"Course examines various systems in use on air transport aircraft. The course emphasis is on the principles, operation and limitations of complex, integrated systems found in modern aircraft. Prerequisites: TECH 35020 and 35040 and 45030.45740 Flight Management and Electronic Display Systems (3)Course examines various advanced avionics systems used on air transport type aircraft. The course emphasis is on the principles, operation and limitations of integrated avionics related to the “glass cockpit” found on modern aircraft. Prerequisites: TECH 35040 and 45030 and 45350.45791 Aviation Security and Policy Seminar (3)Examines policies, practices, procedures and regulatory provisions developed to create and enhance security in civil aviation with a special emphasis on airlines, airports, airspace and agencies responsible for civil aviation security. Prerequisites: TECH 35340 and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products (3)Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
35020,and 35040 and 45030.45740 Flight Management and Electronic Display Systems,TECH,junior standing,"Course examines various advanced avionics systems used on air transport type aircraft. The course emphasis is on the principles, operation and limitations of integrated avionics related to the “glass cockpit” found on modern aircraft. Prerequisites: TECH 35040 and 45030 and 45350.45791 Aviation Security and Policy Seminar (3)Examines policies, practices, procedures and regulatory provisions developed to create and enhance security in civil aviation with a special emphasis on airlines, airports, airspace and agencies responsible for civil aviation security. Prerequisites: TECH 35340 and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products (3)Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
35040,and 45030 and 45350.45791 Aviation Security and Policy Seminar,TECH,junior standing,"Examines policies, practices, procedures and regulatory provisions developed to create and enhance security in civil aviation with a special emphasis on airlines, airports, airspace and agencies responsible for civil aviation security. Prerequisites: TECH 35340 and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products (3)Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
35340,and 35341 and 35342 and 45250. This course may be used to satisfy the writing-intensive requirement with approval of major department.46020 Applications of Artificial Intelligence Products,TECH,junior standing,"Examines AI techniques that can be used to enhance, replace or help build applications packages. Topics include expert systems, natural language interfaces."
21004,or MATH 43105.46031 Student Teaching,TECH,junior standing,"Provides a 12-week student teaching experience in technology education program. All professional courses must be completed along with 75 percent of all technology courses and 100 hours of technology education program visits. S/U grading; IP grade.  Criminal Investigation and Identification (BCII) and Federal Bureau of Investigation (FBI) background checks and submit the results to authorized personnel at their assigned ""school/agency"" before the first day of the semester in which student teaching/internship will take place. Prerequisites: special approval. Corequisite: TECH 49525.46170 Case Studies in Fraud Examination (3)Application of principles of fraud examination, detection and evaluation of recommended action plans to specific fraud cases. Prerequisites: TECH 36110 and 36318.46191 Seminar in Fraud Examination (3)Capstone course for students studying fraud examination and its related areas. Students will be required to research, analyze and present current fraud issues."
46170,Case Studies in Fraud Examination,TECH,junior standing,"Application of principles of fraud examination, detection and evaluation of recommended action plans to specific fraud cases. Prerequisites: TECH 36110 and 36318.46191 Seminar in Fraud Examination (3)Capstone course for students studying fraud examination and its related areas. Students will be required to research, analyze and present current fraud issues."
36110,and 36318.46191 Seminar in Fraud Examination,TECH,junior standing,"Capstone course for students studying fraud examination and its related areas. Students will be required to research, analyze and present current fraud issues."
46170,and special approval.46295 Special Topics in Applied Business (2-3)(Repeated registration permissible) Specialized advance instruction oriented primarily to applied business topics. Topics will vary and will be announced as scheduled. Prerequisite: special approval of full-time technology faculty or of professor teaching the course.46308 Developing Desktop Applications,TECH,junior standing,"Course focuses on designing and implementing desktop applications. Topics include use of component objects, online help, advanced debugging package deployment."
21005,or COMT faculty special approval.46309 Developing Distributed Applications,TECH,junior standing,"Course focuses on interface design and establishment of transaction-based client/server database applications using distributed objects, server object components, SQL and Web technologies."
46308,or COMT special approval.46310 Technology of Operating Systems,TECH,junior standing,"Lab-oriented course covering installation, configuration, tuning and communication among state-of-the-art desktop operating systems, using available system tools, utilities and files. Prerequisites: ENG 20002 or ITAP 26638; and COMT 21002; or full-time COMT faculty special approval.46311 Technology of Networking (3)Advanced topics of enterprise network management, including DNS/WINS/IP addressing, routing basics, subnet masking, firewalls; storage redundancy techniques; and general tuning/optimizing/ troubleshooting/recovery strategies. Prerequisites: ENG 20002 or ITAP 26638; and COMT 21002; or full-time COMT faculty special approval.46321 Web Database Integration (3)Laboratory course focused on integrating databases in Web sites. Current topics include using object-oriented technology, structured query language and large-scale database engines. Prerequisites: COMT 21005 and 21036.46330 Visual Basic Programming in Engineering Technology (3)This course will cover the concepts of object-oriented, event-driven programming with hands-on application of those concepts to solve engineering-related problems, utilizing the current version of visual basic. Prerequisites: TECH 10001 and MATH 11011 and PHY 13001 and special approval.46331 Local Area Network Security and Firewalls (3)This lecture/laboratory course will examine the primary issues involved in defining and configuring a local area network defense perimeter including LAN security analysis, implementing firewalls and intrusion detection systems."
20002,or ITAP 26638; and COMT 21002; or full-time COMT faculty special approval.46311 Technology of Networking,TECH,junior standing,"Advanced topics of enterprise network management, including DNS/WINS/IP addressing, routing basics, subnet masking, firewalls; storage redundancy techniques; and general tuning/optimizing/ troubleshooting/recovery strategies. Prerequisites: ENG 20002 or ITAP 26638; and COMT 21002; or full-time COMT faculty special approval.46321 Web Database Integration (3)Laboratory course focused on integrating databases in Web sites. Current topics include using object-oriented technology, structured query language and large-scale database engines. Prerequisites: COMT 21005 and 21036.46330 Visual Basic Programming in Engineering Technology (3)This course will cover the concepts of object-oriented, event-driven programming with hands-on application of those concepts to solve engineering-related problems, utilizing the current version of visual basic. Prerequisites: TECH 10001 and MATH 11011 and PHY 13001 and special approval.46331 Local Area Network Security and Firewalls (3)This lecture/laboratory course will examine the primary issues involved in defining and configuring a local area network defense perimeter including LAN security analysis, implementing firewalls and intrusion detection systems."
20002,or ITAP 26638; and COMT 21002; or full-time COMT faculty special approval.46321 Web Database Integration,TECH,junior standing,"Laboratory course focused on integrating databases in Web sites. Current topics include using object-oriented technology, structured query language and large-scale database engines. Prerequisites: COMT 21005 and 21036.46330 Visual Basic Programming in Engineering Technology (3)This course will cover the concepts of object-oriented, event-driven programming with hands-on application of those concepts to solve engineering-related problems, utilizing the current version of visual basic. Prerequisites: TECH 10001 and MATH 11011 and PHY 13001 and special approval.46331 Local Area Network Security and Firewalls (3)This lecture/laboratory course will examine the primary issues involved in defining and configuring a local area network defense perimeter including LAN security analysis, implementing firewalls and intrusion detection systems."
21005,and 21036.46330 Visual Basic Programming in Engineering Technology,TECH,junior standing,"This course will cover the concepts of object-oriented, event-driven programming with hands-on application of those concepts to solve engineering-related problems, utilizing the current version of visual basic. Prerequisites: TECH 10001 and MATH 11011 and PHY 13001 and special approval.46331 Local Area Network Security and Firewalls (3)This lecture/laboratory course will examine the primary issues involved in defining and configuring a local area network defense perimeter including LAN security analysis, implementing firewalls and intrusion detection systems."
10001,and MATH 11011 and PHY 13001 and special approval.46331 Local Area Network Security and Firewalls,TECH,junior standing,"This lecture/laboratory course will examine the primary issues involved in defining and configuring a local area network defense perimeter including LAN security analysis, implementing firewalls and intrusion detection systems."
46340,Database Design and Implementation,TECH,junior standing,"Explores the role and design of databases in organizations, with emphasis on the technologies used in their implementation. Emphasis on SQL. Prerequisites: COMT 21005 and 21010.46409 Strategic Management of Technology and Innovation (3)An examination using case studies and readings of the management of technology and innovation through perspectives at the product line, business unit and corporate levels."
21005,and 21010.46409 Strategic Management of Technology and Innovation,TECH,junior standing,"An examination using case studies and readings of the management of technology and innovation through perspectives at the product line, business unit and corporate levels."
11009,or MIS 24163; and sophomore standing.46410 Crisis and Disaster Management Planning,TECH,junior standing,"Addresses planning process for mitigation and recovery strategies for natural and man-made crises and disasters. Includes risk assessment, incident management and planning evaluation."
46418,Labor Studies in Technology,TECH,junior standing,"This course will include the history of the labor movement, interrelationships of labor with business and industry, labor law, contemporary labor problems that emphasizes how unions are organized, contracts, arbitration and management issues."
46420,Legal Issues in Security,TECH,junior standing,"Survey of laws applicable to security risks including torts, labor, employment, criminal and constitutional issues."
49525,Inquiry into Professional Practice,TECH,None,"Seminar during student teaching to explore issues and techniques appropriate to teaching technology education. Corequisite: TECH 46031.** Course ineligible to be repeated for GPA recalculation.** Courses offered only at Regional Campuses. This page was last modified onAugust 20, 2009"
